1009	461	30	0	0.02	1.0	population_size_change	phlag_dto_eap01_ena4_rev001_ex	N497	10X_up	0.05335555970668793
1010	115	318	57	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_free_ex	N690	10X_up	0.1197749450802803
1010	115	329	46	0.25	1.0	population_size_change	gqshmm_ex	N679	10X_down	264074.39024390245
1010	115	349	26	0.25	1.0	recombination	bcbhmm	N533	recombination_suppression	40519.512195121955
1010	115	373	2	0.25	1.0	population_size_change	phlag_dto_eap01_ena4_updated_ex	N532	10X_down	1.470559000968933
1010	190	300	0	0.2	1.0	population_size_change	phlag_mlt_eap01_ena4_esp001_ex	N109	10X_down	6.908453941345215
1010	190	300	0	0.2	1.0	population_size_change	phlag_mlt_eap01_ena4_esp005_ex	N109	10X_down	6.908453941345215
1010	190	300	0	0.2	1.0	population_size_change	phlag_mlt_eap01_ena4_esp010_ex	N109	10X_down	6.908453941345215
1010	190	300	0	0.2	1.0	population_size_change	phlag_mlt_noprior_noprior_esp001_ex	N109	10X_down	6.908453941345215
1010	190	300	0	0.2	1.0	population_size_change	phlag_mlt_noprior_noprior_esp001_ex	N114	10X_down	4.382692813873291
1010	265	225	0	0.15	1.0	population_size_change	phlag_dto_eap005_ena2_esp001_ex	N276	10X_down	0.017227191478013992
1010	340	147	3	0.1	1.0	recombination	dtohmm_ex	N703	recombination_increase	42880.48780487805
1010	340	64	86	0.1	1.0	recombination	bcbhmm	N349	recombination_suppression	79413.41463414636
1010	415	75	0	0.05	1.0	population_size_change	phlag_mlt_eap01_ena4_esp001_ex	N616	10X_up	0.10019519180059433
1010	460	10	20	0.02	1.0	population_size_change	pbphmm_ex	N228	10X_up	4112350.0
1010	460	21	9	0.02	1.0	recombination	phlag_dto_noprior_noprior_free	N717	recombination_increase	0.13674470782279968
1011	114	0	375	0.25	1.0	population_size_change	phlag_mlt_eap01_ena4_esp001_ex	N532	10X_down	1.470559000968933
1011	114	0	375	0.25	1.0	population_size_change	phlag_mlt_eap01_ena4_esp005_ex	N532	10X_down	1.470559000968933
1011	114	0	375	0.25	1.0	population_size_change	phlag_mlt_eap01_ena4_esp010_ex	N532	10X_down	1.470559000968933
1011	114	329	46	0.25	1.0	recombination	mlthmm	N416	recombination_suppression	217925.6097560976
