edge	TN	FP	FN	TP	p	r	type	method	time	rate	blen_est	recall	precision	f1	acc	fpr	fnr	divergence	SUNIT	SIZE	NGEN	CLADE_SIZE	HEIGHT_NGEN	HEIGHT_EDGE	DEPTH_NGEN	DEPTH_EDGE	TOTAL_NGEN
N340	1423	2	60	15	0.05	1	admixture	cqshmm_ex	1599554	090	223410.975609756	0.2	0.88235294117647	0.326086956521739	0.958666666666667	0.00140350877192982	0.8	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1470	0	30	0	0.02	1	admixture	pbphmm	1599554	090	223410.975609756	0	NA	0	0.98	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1469	1	30	0	0.02	1	admixture	dtohmm_ex	1599554	090	223410.975609756	0	0	0	0.979333333333333	0.000680272108843537	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	916	554	20	10	0.02	1	admixture	mlthmm_ex	1599554	090	223410.975609756	0.333333333333333	0.0177304964539007	0.0336700336700337	0.617333333333333	0.37687074829932	0.666666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1470	0	30	0	0.02	1	admixture	cqshmm	1599554	090	223410.975609756	0	NA	0	0.98	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1350	0	150	0	0.1	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	0.569827616214752	0	NA	0	0.9	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1469	1	30	0	0.02	1	admixture	cqshmm_ex	1599554	090	223410.975609756	0	0	0	0.979333333333333	0.000680272108843537	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1470	0	30	0	0.02	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	0.643120527267456	0	NA	0	0.98	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1076	394	20	10	0.02	1	admixture	gqshmm_ex	1599554	090	223410.975609756	0.333333333333333	0.0247524752475248	0.0460829493087558	0.724	0.268027210884354	0.666666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1200	0	54	246	0.2	1	admixture	cqshmm_ex	1599554	090	223410.975609756	0.82	1	0.901098901098901	0.964	0	0.18	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1348	2	11	139	0.1	1	admixture	pbphmm_ex	1599554	090	223410.975609756	0.926666666666667	0.985815602836879	0.9553264604811	0.991333333333333	0.00148148148148148	0.0733333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1469	1	30	0	0.02	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	0.643120527267456	0	0	0	0.979333333333333	0.000680272108843537	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1350	0	150	0	0.1	1	admixture	pbphmm	1599554	090	223410.975609756	0	NA	0	0.9	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1332	18	11	139	0.1	1	admixture	dtohmm_ex	1599554	090	223410.975609756	0.926666666666667	0.885350318471338	0.905537459283388	0.980666666666667	0.0133333333333333	0.0733333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1200	0	300	0	0.2	1	admixture	bcbhmm	1599554	090	223410.975609756	0	NA	0	0.8	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1200	0	54	246	0.2	1	admixture	bcbhmm_ex	1599554	090	223410.975609756	0.82	1	0.901098901098901	0.964	0	0.18	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1200	0	38	262	0.2	1	admixture	pbphmm_ex	1599554	090	223410.975609756	0.873333333333333	1	0.932384341637011	0.974666666666667	0	0.126666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1199	1	300	0	0.2	1	admixture	gqshmm	1599554	090	223410.975609756	0	0	0	0.799333333333333	0.000833333333333333	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1332	18	11	139	0.1	1	admixture	cqshmm_ex	1599554	090	223410.975609756	0.926666666666667	0.885350318471338	0.905537459283388	0.980666666666667	0.0133333333333333	0.0733333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	990	360	65	85	0.1	1	admixture	gqshmm_ex	1599554	090	223410.975609756	0.566666666666667	0.191011235955056	0.285714285714286	0.716666666666667	0.266666666666667	0.433333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1350	0	150	0	0.1	1	admixture	dtohmm	1599554	090	223410.975609756	0	NA	0	0.9	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1350	0	150	0	0.1	1	admixture	bcbhmm	1599554	090	223410.975609756	0	NA	0	0.9	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1348	2	11	139	0.1	1	admixture	bcbhmm_ex	1599554	090	223410.975609756	0.926666666666667	0.985815602836879	0.9553264604811	0.991333333333333	0.00148148148148148	0.0733333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1470	0	30	0	0.02	1	admixture	dtohmm	1599554	090	223410.975609756	0	NA	0	0.98	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	851	574	57	18	0.05	1	admixture	mlthmm_ex	1599554	090	223410.975609756	0.24	0.0304054054054054	0.0539730134932534	0.579333333333333	0.40280701754386	0.76	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1425	0	75	0	0.05	1	admixture	cqshmm	1599554	090	223410.975609756	0	NA	0	0.95	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	941	334	95	130	0.15	1	admixture	gqshmm_ex	1599554	090	223410.975609756	0.577777777777778	0.280172413793103	0.377358490566038	0.714	0.261960784313725	0.422222222222222	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	908	442	142	8	0.1	1	admixture	mlthmm_ex	1599554	090	223410.975609756	0.0533333333333333	0.0177777777777778	0.0266666666666667	0.610666666666667	0.327407407407407	0.946666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1275	0	25	200	0.15	1	admixture	pbphmm_ex	1599554	090	223410.975609756	0.888888888888889	1	0.941176470588235	0.983333333333333	0	0.111111111111111	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1274	1	225	0	0.15	1	admixture	gqshmm	1599554	090	223410.975609756	0	0	0	0.849333333333333	0.000784313725490196	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1275	0	225	0	0.15	1	admixture	pbphmm	1599554	090	223410.975609756	0	NA	0	0.85	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	18	357	0.25	1	admixture	cqshmm_ex	1599554	090	223410.975609756	0.952	1	0.975409836065574	0.988	0	0.048	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	375	0	0.25	1	admixture	mlthmm	1599554	090	223410.975609756	0	NA	0	0.75	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	375	0	0.25	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	0.506504476070404	0	NA	0	0.75	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1348	2	11	139	0.1	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	0.569827616214752	0.926666666666667	0.985815602836879	0.9553264604811	0.991333333333333	0.00148148148148148	0.0733333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1275	0	25	200	0.15	1	admixture	cqshmm_ex	1599554	090	223410.975609756	0.888888888888889	1	0.941176470588235	0.983333333333333	0	0.111111111111111	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1411	14	64	11	0.05	1	admixture	dtohmm_ex	1599554	090	223410.975609756	0.146666666666667	0.44	0.22	0.948	0.00982456140350877	0.853333333333333	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	18	357	0.25	1	admixture	pbphmm_ex	1599554	090	223410.975609756	0.952	1	0.975409836065574	0.988	0	0.048	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1275	0	225	0	0.15	1	admixture	phlag_dto_eap01_ena4_esp001	1599554	090	0.548847794532776	0	NA	0	0.85	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1124	1	375	0	0.25	1	admixture	gqshmm	1599554	090	223410.975609756	0	0	0	0.749333333333333	0.000888888888888889	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	375	0	0.25	1	admixture	pbphmm	1599554	090	223410.975609756	0	NA	0	0.75	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1275	0	225	0	0.15	1	admixture	dtohmm	1599554	090	223410.975609756	0	NA	0	0.85	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1350	0	150	0	0.1	1	admixture	cqshmm	1599554	090	223410.975609756	0	NA	0	0.9	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1350	0	150	0	0.1	1	admixture	mlthmm	1599554	090	223410.975609756	0	NA	0	0.9	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	375	0	0.25	1	admixture	cqshmm	1599554	090	223410.975609756	0	NA	0	0.75	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	18	357	0.25	1	admixture	bcbhmm_ex	1599554	090	223410.975609756	0.952	1	0.975409836065574	0.988	0	0.048	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1425	0	75	0	0.05	1	admixture	pbphmm	1599554	090	223410.975609756	0	NA	0	0.95	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	833	292	181	194	0.25	1	admixture	gqshmm_ex	1599554	090	223410.975609756	0.517333333333333	0.39917695473251	0.450638792102207	0.684666666666667	0.259555555555556	0.482666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	375	0	0.25	1	admixture	bcbhmm	1599554	090	223410.975609756	0	NA	0	0.75	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1425	0	75	0	0.05	1	admixture	bcbhmm	1599554	090	223410.975609756	0	NA	0	0.95	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1331	94	62	13	0.05	1	admixture	bcbhmm_ex	1599554	090	223410.975609756	0.173333333333333	0.121495327102804	0.142857142857143	0.896	0.0659649122807018	0.826666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1424	1	75	0	0.05	1	admixture	gqshmm	1599554	090	223410.975609756	0	0	0	0.949333333333333	0.000701754385964912	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	18	357	0.25	1	admixture	mlthmm_ex	1599554	090	223410.975609756	0.952	1	0.975409836065574	0.988	0	0.048	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	18	357	0.25	1	admixture	dtohmm_ex	1599554	090	223410.975609756	0.952	1	0.975409836065574	0.988	0	0.048	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1275	0	25	200	0.15	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	0.548847794532776	0.888888888888889	1	0.941176470588235	0.983333333333333	0	0.111111111111111	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	18	357	0.25	1	admixture	phlag_dto_eap01_ena4_esp001_ex	1599554	090	0.506504476070404	0.952	1	0.975409836065574	0.988	0	0.048	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1334	91	35	40	0.05	1	admixture	pbphmm_ex	1599554	090	223410.975609756	0.533333333333333	0.305343511450382	0.388349514563107	0.916	0.063859649122807	0.466666666666667	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N340	1125	0	375	0	0.25	1	admixture	dtohmm	1599554	090	223410.975609756	0	NA	0	0.75	0	1	303156	0.002416	174340.615857674	183196.99999999997	2	1451132	2	8031619	18	2719067
N367	1345	5	8	142	0.1	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2399554	090	1.67729687690735	0.946666666666667	0.965986394557823	0.956228956228956	0.991333333333333	0.0037037037037037	0.0533333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	926	199	375	0	0.25	1	admixture	mlthmm	2399554	090	598230.487804878	0	0	0	0.617333333333333	0.176888888888889	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	986	139	375	0	0.25	1	admixture	bcbhmm	2399554	090	598230.487804878	0	0	0	0.657333333333333	0.123555555555556	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1425	0	75	0	0.05	1	admixture	phlag_dto_eap01_ena4_esp001	2399554	090	1.85846710205078	0	NA	0	0.95	0	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1415	10	75	0	0.05	1	admixture	dtohmm	2399554	090	598230.487804878	0	0	0	0.943333333333333	0.00701754385964912	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1125	0	2	373	0.25	1	admixture	bcbhmm_ex	2399554	090	598230.487804878	0.994666666666667	1	0.997326203208556	0.998666666666667	0	0.00533333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1296	129	46	29	0.05	1	admixture	cqshmm_ex	2399554	090	598230.487804878	0.386666666666667	0.183544303797468	0.248927038626609	0.883333333333333	0.0905263157894737	0.613333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1116	9	375	0	0.25	1	admixture	cqshmm	2399554	090	598230.487804878	0	0	0	0.744	0.008	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1425	0	2	73	0.05	1	admixture	bcbhmm_ex	2399554	090	598230.487804878	0.973333333333333	1	0.986486486486487	0.998666666666667	0	0.0266666666666667	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1343	82	75	0	0.05	1	admixture	mlthmm	2399554	090	598230.487804878	0	0	0	0.895333333333333	0.0575438596491228	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1340	10	150	0	0.1	1	admixture	dtohmm	2399554	090	598230.487804878	0	0	0	0.893333333333333	0.00740740740740741	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1343	7	150	0	0.1	1	admixture	gqshmm_ex	2399554	090	598230.487804878	0	0	0	0.895333333333333	0.00518518518518519	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1419	6	75	0	0.05	1	admixture	cqshmm	2399554	090	598230.487804878	0	0	0	0.946	0.00421052631578947	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1125	0	2	373	0.25	1	admixture	pbphmm_ex	2399554	090	598230.487804878	0.994666666666667	1	0.997326203208556	0.998666666666667	0	0.00533333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1418	7	75	0	0.05	1	admixture	gqshmm_ex	2399554	090	598230.487804878	0	0	0	0.945333333333333	0.00491228070175439	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1406	64	30	0	0.02	1	admixture	phlag_dto_eap01_ena4_esp001	2399554	090	1.95248627662659	0	0	0	0.937333333333333	0.0435374149659864	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1463	7	30	0	0.02	1	admixture	gqshmm_ex	2399554	090	598230.487804878	0	0	0	0.975333333333333	0.00476190476190476	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1125	0	2	373	0.25	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2399554	090	1.46596372127533	0.994666666666667	1	0.997326203208556	0.998666666666667	0	0.00533333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1449	21	30	0	0.02	1	admixture	cqshmm_ex	2399554	090	598230.487804878	0	0	0	0.966	0.0142857142857143	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1461	9	30	0	0.02	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2399554	090	1.95248627662659	0	0	0	0.974	0.00612244897959184	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1253	22	225	0	0.15	1	admixture	dtohmm	2399554	090	598230.487804878	0	0	0	0.835333333333333	0.0172549019607843	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1247	28	12	213	0.15	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2399554	090	1.63022875785828	0.946666666666667	0.883817427385892	0.914163090128755	0.973333333333333	0.0219607843137255	0.0533333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1412	13	75	0	0.05	1	admixture	pbphmm_ex	2399554	090	598230.487804878	0	0	0	0.941333333333333	0.00912280701754386	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1027	98	239	136	0.25	1	admixture	cqshmm_ex	2399554	090	598230.487804878	0.362666666666667	0.581196581196581	0.446633825944171	0.775333333333333	0.0871111111111111	0.637333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1324	101	75	0	0.05	1	admixture	mlthmm_ex	2399554	090	598230.487804878	0	0	0	0.882666666666667	0.0708771929824561	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1122	3	372	3	0.25	1	admixture	gqshmm_ex	2399554	090	598230.487804878	0.008	0.5	0.015748031496063	0.75	0.00266666666666667	0.992	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1104	21	375	0	0.25	1	admixture	dtohmm	2399554	090	598230.487804878	0	0	0	0.736	0.0186666666666667	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1194	6	298	2	0.2	1	admixture	gqshmm_ex	2399554	090	598230.487804878	0.00666666666666667	0.25	0.012987012987013	0.797333333333333	0.005	0.993333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1192	8	300	0	0.2	1	admixture	dtohmm	2399554	090	598230.487804878	0	0	0	0.794666666666667	0.00666666666666667	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1032	93	371	4	0.25	1	admixture	gqshmm	2399554	090	598230.487804878	0.0106666666666667	0.0412371134020619	0.0169491525423729	0.690666666666667	0.0826666666666667	0.989333333333333	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1460	10	30	0	0.02	1	admixture	dtohmm	2399554	090	598230.487804878	0	0	0	0.973333333333333	0.00680272108843537	1	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
N367	1395	30	2	73	0.05	1	admixture	phlag_dto_eap01_ena4_esp001_ex	2399554	090	1.85846710205078	0.973333333333333	0.70873786407767	0.820224719101124	0.978666666666667	0.0210526315789474	0.0266666666666667	483034	0.007787	113649.567648276	490548.99999999994	2	2341071	2	7449032	13	4191593
